encoder,lang,L,seed,acc,macro_f1,regime,n_test,pooling,normalize_l2,classifier,backend
xlmr-xlm-roberta-large-MOCK,hu,16,1,0.5555555555555556,0.23503401360544215,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,16,1,0.7222222222222222,0.301336494193637,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,16,1,0.5,0.22265829408686552,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,16,2,0.6166666666666667,0.2643727064779697,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,16,2,0.6944444444444444,0.29142101284958427,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,16,2,0.4444444444444444,0.17594627594627596,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,16,2,0.5833333333333334,0.24576719576719575,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,16,2,0.7222222222222222,0.3088057445200302,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,16,2,0.6388888888888888,0.2756304542018827,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,32,0,0.8277777777777777,0.35578629910680964,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,32,0,0.8055555555555556,0.34678760393046104,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,32,0,0.8333333333333334,0.3558716415859273,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,32,0,0.75,0.32335600907029477,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,32,0,0.9166666666666666,0.39247921390778534,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,32,0,0.8333333333333334,0.35706727135298566,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,32,1,0.8277777777777777,0.3547867719226348,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,32,1,0.8055555555555556,0.3481103552532124,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,32,1,0.8055555555555556,0.34453377310520167,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,32,1,0.75,0.32335600907029477,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,32,1,0.9444444444444444,0.40438397581254726,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,32,1,0.8333333333333334,0.35700542843399985,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,32,2,0.7944444444444444,0.34109652036886456,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,32,2,0.7777777777777778,0.3345804988662131,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,32,2,0.75,0.3130007558578987,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,32,2,0.75,0.3258606472892187,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,32,2,0.8888888888888888,0.38144368858654576,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,32,2,0.8055555555555556,0.33998488284202566,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,64,0,0.9166666666666666,0.39260339920420356,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,64,0,0.9444444444444444,0.40438397581254726,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,64,0,0.9166666666666666,0.39247921390778523,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,64,0,0.8611111111111112,0.3622448979591837,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,64,0,0.9444444444444444,0.40438397581254726,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,64,0,0.9166666666666666,0.39229024943310653,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,64,1,0.9333333333333333,0.4002632003365545,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,64,1,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,64,1,0.9444444444444444,0.40457294028722607,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,64,1,0.8611111111111112,0.3696523053665911,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,64,1,0.9444444444444444,0.40438397581254726,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,64,1,0.9444444444444444,0.40438397581254715,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,64,2,0.9055555555555556,0.38821300196689895,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,64,2,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,64,2,0.8888888888888888,0.38057445200302337,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,64,2,0.8333333333333334,0.35166288737717305,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,64,2,0.9444444444444444,0.40438397581254726,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,64,2,0.8888888888888888,0.3814436885865457,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,128,0,0.9888888888888889,0.423861852433281,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,128,0,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,128,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,128,0,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,128,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,128,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,128,1,0.9833333333333333,0.4214151478042914,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,128,1,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,128,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,128,1,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,128,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,128,1,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,128,2,0.9833333333333333,0.42136133015465493,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,128,2,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,128,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,128,2,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,128,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,128,2,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,256,0,0.9944444444444445,0.42618898716459697,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,256,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,256,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,256,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,256,0,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,256,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,256,1,0.9944444444444445,0.42618898716459697,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,256,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,256,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,256,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,256,1,0.9722222222222222,0.41647770219198793,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,256,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,256,2,1.0,0.42857142857142855,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,256,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,256,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,256,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,256,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,256,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,512,0,1.0,0.42857142857142855,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,512,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,512,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,512,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,512,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,512,0,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,512,1,1.0,0.42857142857142855,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,512,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,512,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,512,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,512,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,512,1,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,512,2,1.0,0.42857142857142855,probe_per_length,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,512,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,512,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,512,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,512,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,512,2,1.0,0.42857142857142855,probe_per_length,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,16,0,0.5888888888888889,0.25236765886810675,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,16,0,0.6666666666666666,0.27593623307909027,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,16,0,0.4722222222222222,0.17757242757242755,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,16,0,0.5555555555555556,0.24780801209372635,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,16,0,0.7222222222222222,0.30975056689342406,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,16,0,0.5277777777777778,0.2326094540380254,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,32,0,0.7444444444444445,0.31828358735191037,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,32,0,0.75,0.31841888270459695,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,32,0,0.75,0.3164777021919879,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,32,0,0.6944444444444444,0.2926784855356284,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,32,0,0.8333333333333334,0.3549886621315193,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,32,0,0.6944444444444444,0.3006802721088435,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,64,0,0.9166666666666666,0.39275997446622535,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,64,0,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,64,0,0.9444444444444444,0.40457294028722607,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,64,0,0.8611111111111112,0.3662131519274376,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,64,0,0.9166666666666666,0.39229024943310664,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,64,0,0.8888888888888888,0.3785473785473785,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,128,0,0.9611111111111111,0.41205042165000194,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,128,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,128,0,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,128,0,0.9444444444444444,0.40438397581254726,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,128,0,0.9166666666666666,0.39229024943310664,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,128,0,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,256,0,0.9888888888888889,0.423861852433281,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,256,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,256,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,256,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,256,0,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,256,0,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,512,0,0.9944444444444445,0.42618898716459697,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,512,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,512,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,512,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,512,0,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,512,0,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,16,1,0.5722222222222222,0.24529706619489897,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,16,1,0.6388888888888888,0.27090977805263516,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,16,1,0.4444444444444444,0.18677935820792965,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,16,1,0.5555555555555556,0.23503401360544215,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,16,1,0.7222222222222222,0.301336494193637,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,16,1,0.5,0.22265829408686552,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,32,1,0.75,0.3207126052616205,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,32,1,0.75,0.31490414347557205,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,32,1,0.7222222222222222,0.314172335600907,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,32,1,0.6666666666666666,0.27964337250051535,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,32,1,0.9166666666666666,0.39229024943310664,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,32,1,0.6944444444444444,0.28810210953068094,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,64,1,0.8944444444444445,0.3833174476765161,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,64,1,0.9166666666666666,0.39247921390778534,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,64,1,0.8888888888888888,0.3816326530612245,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,64,1,0.8611111111111112,0.3695389266817838,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,64,1,0.9166666666666666,0.39334845049130757,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,64,1,0.8888888888888888,0.3785473785473786,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,128,1,0.9666666666666667,0.4144650101004401,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,128,1,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,128,1,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,128,1,0.9444444444444444,0.40438397581254726,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,128,1,0.9444444444444444,0.40438397581254726,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,128,1,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,256,1,0.9833333333333333,0.4214151478042914,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,256,1,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,256,1,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,256,1,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,256,1,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,256,1,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,512,1,0.9944444444444445,0.42618898716459697,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,512,1,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,512,1,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,512,1,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,512,1,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,512,1,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,16,2,0.6166666666666667,0.2643727064779697,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,16,2,0.6944444444444444,0.29142101284958427,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,16,2,0.4444444444444444,0.17594627594627596,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,16,2,0.5833333333333334,0.24576719576719575,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,16,2,0.7222222222222222,0.3088057445200302,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,16,2,0.6388888888888888,0.2756304542018827,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,32,2,0.7666666666666667,0.3282945459438877,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,32,2,0.7777777777777778,0.32703566274994844,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,32,2,0.7222222222222222,0.3043461829176114,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,32,2,0.75,0.3201436130007559,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,32,2,0.8611111111111112,0.3670823885109599,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,32,2,0.7222222222222222,0.30869236583522297,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,64,2,0.9333333333333333,0.39991266264813147,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,64,2,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,64,2,0.9166666666666666,0.39266817838246415,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,64,2,0.9166666666666666,0.39266817838246415,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,64,2,0.9444444444444444,0.40438397581254726,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,64,2,0.9166666666666666,0.39108087679516246,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,128,2,0.9666666666666667,0.4144650101004401,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,128,2,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,128,2,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,128,2,0.9444444444444444,0.40438397581254726,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,128,2,0.9444444444444444,0.40438397581254726,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,128,2,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,256,2,0.9833333333333333,0.42152190255005434,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,256,2,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,256,2,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,256,2,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,256,2,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,256,2,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,all,512,2,0.9944444444444445,0.42618898716459697,train_short,180,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,en,512,2,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,fr,512,2,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,hu,512,2,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,it,512,2,0.9722222222222222,0.41647770219198793,train_short,36,mean,False,logreg,mock
xlmr-xlm-roberta-large-MOCK,nl,512,2,1.0,0.42857142857142855,train_short,36,mean,False,logreg,mock
